shot_id,timestamp,x,y,z,vx,vy,vz
486,0.4,4.551029924761792,3.399769216860792,3.3680466961357536,4.416376405626436,1.9013767710049159,-5.314298317603881
486,0.45,4.771848745043114,3.482575555411038,3.1023317802555597,4.416376405626436,1.410876771004916,-5.314298317603881
486,0.5,4.992667565324435,3.5408568939612834,2.8366168643753658,4.416376405626436,0.920376771004916,-5.314298317603881
486,0.55,5.213486385605758,3.5746132325115303,2.5709019484951714,4.416376405626436,0.42987677100491517,-5.314298317603881
486,0.6,5.434305205887079,3.5838445710617752,2.305187032614978,4.416376405626436,-0.06062322899508388,-5.314298317603881
486,0.65,5.6551240261684015,3.568550909612022,2.0394721167347836,4.416376405626436,-0.5511232289950847,-5.314298317603881
486,0.7,5.875942846449723,3.528732248162267,1.7737572008545897,4.416376405626436,-1.0416232289950837,-5.314298317603881
486,0.75,6.0967616667310445,3.4643885867125133,1.5080422849743957,4.416376405626436,-1.5321232289950837,-5.314298317603881
486,0.8,6.317580487012367,3.3755199252627586,1.242327369094201,4.416376405626436,-2.0226232289950845,-5.314298317603881
486,0.85,6.538399307293688,3.262126263813005,0.9766124532140079,4.416376405626436,-2.5131232289950836,-5.314298317603881
486,0.9,6.759218127575011,3.12420760236325,0.7108975373338131,4.416376405626436,-3.0036232289950844,-5.314298317603881
486,0.95,6.980036947856331,2.961763940913497,0.4451826214536192,4.416376405626436,-3.4941232289950834,-5.314298317603881
486,1.0,7.200855768137654,2.774795279463742,0.17946770557342528,4.416376405626436,-3.9846232289950843,-5.314298317603881
486,1.05,7.421674588418976,2.5633016180139876,-0.08624721030676863,4.416376405626436,-4.475123228995085,-5.314298317603881
486,1.1,7.642493408700298,2.3272829565642335,-0.35196212618696343,4.416376405626436,-4.965623228995086,-5.314298317603881
486,1.15,7.863312228981619,2.0667392951144805,-0.6176770420671565,4.416376405626436,-5.456123228995083,-5.314298317603881
486,1.2,8.08413104926294,1.7816706336647243,-0.8833919579473504,4.416376405626436,-5.946623228995084,-5.314298317603881
486,1.25,8.304949869544263,1.4720769722149711,-1.1491068738275452,4.416376405626436,-6.437123228995085,-5.314298317603881
487,0.0,3.4201229239095197,1.953712623559955,-5.980986795169455,3.788588528725495,6.331280481706376,5.765955912590472
487,0.05,3.6095523503457945,2.258014147645274,-5.692688999539932,3.788588528725495,5.840780481706376,5.765955912590472
487,0.1,3.7989817767820693,2.5377906717305927,-5.404391203910408,3.788588528725495,5.350280481706376,5.765955912590472
487,0.15,3.9884112032183436,2.7930421958159113,-5.116093408280885,3.788588528725495,4.859780481706376,5.765955912590472
487,0.2,4.177840629654619,3.0237687199012298,-4.827795612651361,3.788588528725495,4.369280481706376,5.765955912590472
487,0.25,4.367270056090893,3.229970243986549,-4.539497817021838,3.788588528725495,3.8787804817063756,5.765955912590472
487,0.3,4.5566994825271685,3.411646768071867,-4.251200021392314,3.788588528725495,3.3882804817063756,5.765955912590472
487,0.35,4.746128908963443,3.5687982921571866,-3.9629022257627904,3.788588528725495,2.8977804817063757,5.765955912590472
487,0.4,4.935558335399717,3.7014248162425054,-3.6746044301332668,3.788588528725495,2.4072804817063753,5.765955912590472
487,0.45,5.1249877618359925,3.8095263403278237,-3.386306634503743,3.788588528725495,1.9167804817063754,5.765955912590472
487,0.5,5.314417188272267,3.8931028644131427,-3.0980088388742195,3.788588528725495,1.4262804817063754,5.765955912590472
487,0.55,5.503846614708542,3.952154388498462,-2.809711043244696,3.788588528725495,0.9357804817063746,5.765955912590472
487,0.6,5.6932760411448164,3.9866809125837803,-2.5214132476151723,3.788588528725495,0.4452804817063756,5.765955912590472
487,0.65,5.882705467581092,3.9966824366690994,-2.2331154519856486,3.788588528725495,-0.04521951829362525,5.765955912590472
487,0.7,6.072134894017366,3.982158960754418,-1.9448176563561255,3.788588528725495,-0.5357195182936243,5.765955912590472
487,0.75,6.26156432045364,3.9431104848397367,-1.6565198607266014,3.788588528725495,-1.0262195182936242,5.765955912590472
487,0.8,6.450993746889916,3.8795370089250554,-1.3682220650970782,3.788588528725495,-1.516719518293625,5.765955912590472
487,0.85,6.64042317332619,3.7914385330103744,-1.0799242694675542,3.788588528725495,-2.007219518293624,5.765955912590472
487,0.9,6.829852599762464,3.678815057095693,-0.791626473838031,3.788588528725495,-2.497719518293625,5.765955912590472
487,0.95,7.01928202619874,3.541666581181012,-0.5033286782085078,3.788588528725495,-2.988219518293624,5.765955912590472
